track_id,track_artist,artist,track
0,DNA.;Kendrick Lamar,Kendrick Lamar,DNA.
2654,Let There Be Rock;AC/DC,AC/DC,Let There Be Rock
2655,Come Around;Collie Buddz,Collie Buddz,Come Around
2656,Rap God;Eminem,Eminem,Rap God
2657,Drop the World;Eminem,Eminem,Drop the World
2658,for him.;Troye Sivan,Troye Sivan,for him.
2659,Alone;Halsey,Halsey,Alone
2660,1st Day Out tha Feds;Gucci Mane,Gucci Mane,1st Day Out tha Feds
2661,Girl's Not Grey;AFI,AFI,Girl's Not Grey
2662,So in Love;Anthony Hamilton,Anthony Hamilton,So in Love
2663,Beautiful Love;BJ the Chicago Kid,BJ the Chicago Kid,Beautiful Love
2664,James Joint;Rihanna,Rihanna,James Joint
2665,Girl;The Internet,The Internet,Girl
2666,Good;Trey Songz,Trey Songz,Good
2667,Saved;Khalid,Khalid,Saved
2668,Fools Gold;The Stone Roses,The Stone Roses,Fools Gold
2669,Everybody Dies;J. Cole,J. Cole,Everybody Dies
2670,Weary;Solange,Solange,Weary
2671,Dammn Baby;Janet,Janet,Dammn Baby
2672,Hustlaz Ambition;Jeezy,Jeezy,Hustlaz Ambition
2673,She Used to Be Mine;Sara Bareilles,Sara Bareilles,She Used to Be Mine
2674,Know Your Enemy;Rage Against the Machine,Rage Against the Machine,Know Your Enemy
2675,Save Rock and Roll;Fall Out Boy,Fall Out Boy,Save Rock and Roll
2676,Pirates;Rick Ross,Rick Ross,Pirates
2677,Hey Now;London Grammar,London Grammar,Hey Now
2678,Ain't Hard 2 Find;2Pac,2Pac,Ain't Hard 2 Find
2679,Now or Never;Halsey,Halsey,Now or Never
2680,Sharp Dressed Man;ZZ Top,ZZ Top,Sharp Dressed Man
2681,Outshined;Soundgarden,Soundgarden,Outshined
2682,Give Me a Reason;P!nk,P!nk,Give Me a Reason
2683,My Boo;Usher,Usher,My Boo
2684,Beast of Burden;The Rolling Stones,The Rolling Stones,Beast of Burden
2685,Cute;D.R.A.M.,D.R.A.M.,Cute
2686,Don't;Lark,Lark,Don't
2687,I Want You;Erykah Badu,Erykah Badu,I Want You
2688,Take Me;MISO,MISO,Take Me
2689,Devastated;Joey Bada$$,Joey Bada$$,Devastated
2690,Professional;The Weeknd,The Weeknd,Professional
2691,일곱 번째 감각;NCT U,NCT U,일곱 번째 감각
2692,Xanny Family;Future,Future,Xanny Family
2693,Heavy;Linkin Park,Linkin Park,Heavy
2694,If U Were Mine;James Fauntleroy,James Fauntleroy,If U Were Mine
2695,Ghetto Life;Rick James,Rick James,Ghetto Life
2696,iT's YoU;ZAYN,ZAYN,iT's YoU
2697,The Light;Common,Common,The Light
2698,Stitch;Wage War,Wage War,Stitch
2699,And Justice for All;Metallica,Metallica,And Justice for All
2700,Lost;Frank Ocean,Frank Ocean,Lost
2701,Brown Sugar;D'Angelo,D'Angelo,Brown Sugar
2702,Everyday People;Sly & the Family Stone,Sly & the Family Stone,Everyday People
2703,Something;Phonte,Phonte,Something
2704,People Make the World Go Round;The Stylistics,The Stylistics,People Make the World Go Round
2705,Slime and Punishment;Municipal Waste,Municipal Waste,Slime and Punishment
2706,That's the Way Love Goes;Janet,Janet,That's the Way Love Goes
2707,Perfect Places;Lorde,Lorde,Perfect Places
2708,Ooo Baby Baby;Smokey Robinson,Smokey Robinson,Ooo Baby Baby
2709,The Day You Stop Lookin' Back;Thomas Rhett,Thomas Rhett,The Day You Stop Lookin' Back
2710,What I Like About You;The Romantics,The Romantics,What I Like About You
2711,All Ass;Migos,Migos,All Ass
2712,Ground Control;Tegan and Sara,Tegan and Sara,Ground Control
2713,Still;Perfect,Perfect,Still
2714,All My Friends;Snakehips,Snakehips,All My Friends
2715,Back;Matchbox Twenty,Matchbox Twenty,Back
2716,Lights On;H.E.R.,H.E.R.,Lights On
2717,Sorry;Halsey,Halsey,Sorry
2718,Dance With the Devil;Immortal Technique,Immortal Technique,Dance With the Devil
2719,Shadow Moses;Bring Me the Horizon,Bring Me the Horizon,Shadow Moses
2720,All That I Can Say;Mary J. Blige,Mary J. Blige,All That I Can Say
2721,I'm the Only Woman;Mary J. Blige,Mary J. Blige,I'm the Only Woman
2722,Rumour Has It;Adele,Adele,Rumour Has It
2723,Steady Mobbin;Young Money,Young Money,Steady Mobbin
2724,That Power;Childish Gambino,Childish Gambino,That Power
2725,Lost in Your Light;Miguel,Miguel,Lost in Your Light
2726,F.F.F.;Bebe Rexha,Bebe Rexha,F.F.F.
2727,Shadow of the Day;Linkin Park,Linkin Park,Shadow of the Day
2728,Subterranean Homesick Blues;Bob Dylan,Bob Dylan,Subterranean Homesick Blues
2729,Come and Talk to Me;Jodeci,Jodeci,Come and Talk to Me
2730,Find Your Love;Drake,Drake,Find Your Love
2731,Needed Me;Rihanna,Rihanna,Needed Me
2732,What You Make It;Talk Talk,Talk Talk,What You Make It
2733,What's Up;4 Non Blondes,4 Non Blondes,What's Up
2734,Open Letter;JAY Z,JAY Z,Open Letter
2735,Da Rockwilder;Redman,Redman,Da Rockwilder
2736,Higher;Rihanna,Rihanna,Higher
2737,Ours;Rob,Rob,Ours
2738,Afraid;Xavier Omär,Xavier Omär,Afraid
2739,Ashes of Eden;Breaking Benjamin,Breaking Benjamin,Ashes of Eden
2740,Trains;Porcupine Tree,Porcupine Tree,Trains
2741,Makaveli;2Pac,2Pac,Makaveli
2742,Back It Up;THEY.,THEY.,Back It Up
2743,Space Oddity;David Bowie,David Bowie,Space Oddity
2744,Dark Star;Grateful Dead,Grateful Dead,Dark Star
2745,My Nigga;Rich Homie Quan,Rich Homie Quan,My Nigga
2746,The Taste of Ink;The Used,The Used,The Taste of Ink
2747,"Return of the ""G"";OutKast",OutKast,"Return of the ""G"""
2748,You and I;PVRIS,PVRIS,You and I
2749,Late Night;Foals,Foals,Late Night
2750,Unforgiven;Metallica,Metallica,Unforgiven
2751,All My Life;JoJo,JoJo,All My Life
2752,Only Love Can Hurt Like This;Paloma Faith,Paloma Faith,Only Love Can Hurt Like This
2753,FEAR.;Kendrick Lamar,Kendrick Lamar,FEAR.
2754,City;God,God,City
2755,Bring the Noise;Anthrax,Anthrax,Bring the Noise
2756,Bricks;Gucci Mane,Gucci Mane,Bricks
2757,Be Happy;Mary J. Blige,Mary J. Blige,Be Happy
2758,Bad Girls;Donna Summer,Donna Summer,Bad Girls
2759,Guiding Light;Foy Vance,Foy Vance,Guiding Light
2760,Leave;Post Malone,Post Malone,Leave
2761,Happy Feelin's;Frankie Beverly,Frankie Beverly,Happy Feelin's
2762,Juicy;Lil Wayne,Lil Wayne,Juicy
2763,Temptations;2Pac,2Pac,Temptations
2764,Miss Independent;Ne-Yo,Ne-Yo,Miss Independent
2765,Who I Am;The Diplomats,The Diplomats,Who I Am
2766,Frank's Track;Kanye West,Kanye West,Frank's Track
2767,We Gonna Make It;Jadakiss,Jadakiss,We Gonna Make It
2768,I'm Sorry;Shiloh,Shiloh,I'm Sorry
2769,Galway Girl;Ed Sheeran,Ed Sheeran,Galway Girl
2770,"Yonkers;Tyler, the Creator","Tyler, the Creator",Yonkers
2771,We're Goin Down;Fall Out Boy,Fall Out Boy,We're Goin Down
2772,Get Ur Freak On;Missy Elliott,Missy Elliott,Get Ur Freak On
2773,No Favors;Big Sean,Big Sean,No Favors
2774,Manifest Destiny;Starlito,Starlito,Manifest Destiny
2775,Joker and the Thief;Wolfmother,Wolfmother,Joker and the Thief
2776,Soon As I Get Home;Faith Evans,Faith Evans,Soon As I Get Home
2777,Rake It Up;Mike WiLL Made-It,Mike WiLL Made-It,Rake It Up
2778,Unstoppable;Sia,Sia,Unstoppable
2779,Landslide;Fleetwood Mac,Fleetwood Mac,Landslide
2780,Can We Dance;The Vamps,The Vamps,Can We Dance
2781,Reaper;Sia,Sia,Reaper
2782,Can't You See;Total,Total,Can't You See
2783,Elois;The Damned,The Damned,Elois
2784,Salvation;Pain,Pain,Salvation
2785,Hated;Beartooth,Beartooth,Hated
2786,Lately;Jodeci,Jodeci,Lately
2787,Am I Dreaming;Atlantic Starr,Atlantic Starr,Am I Dreaming
2788,The Space Program;A Tribe Called Quest,A Tribe Called Quest,The Space Program
2789,If You Could Only See;Tonic,Tonic,If You Could Only See
2790,Lithium;Nirvana,Nirvana,Lithium
2791,Pocketful of Sunshine;Natasha Bedingfield,Natasha Bedingfield,Pocketful of Sunshine
2792,Before I Let You Go;Blackstreet,Blackstreet,Before I Let You Go
2793,Love You Gently;Usher,Usher,Love You Gently
2794,World I Know;Collective Soul,Collective Soul,World I Know
2795,Annie's Song;John Denver,John Denver,Annie's Song
2796,Where I Wanna Be;Donell Jones,Donell Jones,Where I Wanna Be
2797,outside;Travis Scott,Travis Scott,outside
2798,My First Love;Avant,Avant,My First Love
2799,This Is How We Roll;Florida Georgia Line,Florida Georgia Line,This Is How We Roll
2800,4 Me;Maleek Berry,Maleek Berry,4 Me
2801,Truckin;Grateful Dead,Grateful Dead,Truckin
2802,Not in That Way;Sam Smith,Sam Smith,Not in That Way
2803,Madonna;Drake,Drake,Madonna
2804,Master of Puppets;Metallica,Metallica,Master of Puppets
2805,Used To;Drake,Drake,Used To
2806,All That I've Got;The Used,The Used,All That I've Got
2807,All For The Love;The LOX,The LOX,All For The Love
2808,Star;David Bowie,David Bowie,Star
2809,Venus in Furs;The Velvet Underground,The Velvet Underground,Venus in Furs
2810,Big Amount;Drake,Drake,Big Amount
2811,Pop Thieves (Make It Feel Good);Childish Gambino,Childish Gambino,Pop Thieves (Make It Feel Good)
2812,6 God;Drake,Drake,6 God
2813,Over;Drake,Drake,Over
2814,Somebody Told Me;The Killers,The Killers,Somebody Told Me
2815,A Day In The Life;The Beatles,The Beatles,A Day In The Life
2816,Close to Me;The Cure,The Cure,Close to Me
2817,Same Ol' G;Ginuwine,Ginuwine,Same Ol' G
2818,Ain't My Fault;Zara Larsson,Zara Larsson,Ain't My Fault
2819,The Violence;Rise Against,Rise Against,The Violence
2820,This Is Why I'm Hot;Mims,Mims,This Is Why I'm Hot
2821,Whatcha See Is Whatcha Get;The Dramatics,The Dramatics,Whatcha See Is Whatcha Get
2822,Personal;Kehlani,Kehlani,Personal
2823,Summer Rain;Carl Thomas,Carl Thomas,Summer Rain
2824,Amerika;Rammstein,Rammstein,Amerika
2825,Best of Me;Anthony Hamilton,Anthony Hamilton,Best of Me
2826,Paper Trail$;Joey Bada$$,Joey Bada$$,Paper Trail$
2827,"Lover, Please Stay;Nothing But Thieves",Nothing But Thieves,"Lover, Please Stay"
2828,Master Blaster;Stevie Wonder,Stevie Wonder,Master Blaster
2829,2Pac;Future,Future,2Pac
2830,Crazy;Prince,Prince,Crazy
2831,Sexy M.F.;Prince,Prince,Sexy M.F.
2832,Tell Me How;Paramore,Paramore,Tell Me How
2833,Ride Slow;Russ,Russ,Ride Slow
2834,Bros;Wolf Alice,Wolf Alice,Bros
2835,A Real Hero;Electric Youth,Electric Youth,A Real Hero
2836,Let's Pretend We're Married;Prince,Prince,Let's Pretend We're Married
2837,Golden;America,America,Golden
2838,Bad at Love;Halsey,Halsey,Bad at Love
2839,Born This Way;Lady Gaga,Lady Gaga,Born This Way
2840,You Look Good;Lady Antebellum,Lady Antebellum,You Look Good
2841,Re-Do;Modern Baseball,Modern Baseball,Re-Do
2842,Lies;MARINA,MARINA,Lies
2843,Listen to Your Heart;Roxette,Roxette,Listen to Your Heart
2844,"Gone Baby, Don't Be Long;Erykah Badu",Erykah Badu,"Gone Baby, Don't Be Long"
2845,Head Like a Hole;Nine Inch Nails,Nine Inch Nails,Head Like a Hole
2846,Gold Angel;Minke,Minke,Gold Angel
2847,Wings;Birdy,Birdy,Wings
2848,Golden Skans;Klaxons,Klaxons,Golden Skans
2849,When a Man Loves a Woman;Percy Sledge,Percy Sledge,When a Man Loves a Woman
2850,Why Does My Heart;Moby,Moby,Why Does My Heart
2851,A Little Too Much;Shawn Mendes,Shawn Mendes,A Little Too Much
2852,Pull Up;Cardi B,Cardi B,Pull Up
2853,Quit Playing Games;Backstreet Boys,Backstreet Boys,Quit Playing Games
2854,100 Letters;Halsey,Halsey,100 Letters
2855,Intro;Jeezy,Jeezy,Intro
2856,Aston Martin Music;Chrisette Michele,Chrisette Michele,Aston Martin Music
2857,Moment of Truth;Gang Starr,Gang Starr,Moment of Truth
2858,Boomerang;Sevyn Streeter,Sevyn Streeter,Boomerang
2859,Caretaker;D.R.A.M.,D.R.A.M.,Caretaker
2860,I Feel Like a Woman;Shania Twain,Shania Twain,I Feel Like a Woman
2861,Why I Love You;MAJOR.,MAJOR.,Why I Love You
2862,핸드폰 좀 꺼줄래;BTS,BTS,핸드폰 좀 꺼줄래
2863,MANIAC;Kid Cudi,Kid Cudi,MANIAC
2864,Stan;Eminem,Eminem,Stan
2865,Country Roads;John Denver,John Denver,Country Roads
2866,Common Sense;J Hus,J Hus,Common Sense
2867,Sorry Not Sorry;Bryson Tiller,Bryson Tiller,Sorry Not Sorry
2868,3005;Childish Gambino,Childish Gambino,3005
2869,Shine;Buddy,Buddy,Shine
2870,Black Superhero Car;Smoke DZA,Smoke DZA,Black Superhero Car
2871,Miss You Much;Janet,Janet,Miss You Much
2872,Careless Whisper;Seether,Seether,Careless Whisper
2873,Sweetest Taboo;Sade,Sade,Sweetest Taboo
2874,Willing & Able;Disclosure,Disclosure,Willing & Able
2875,Because;The Beatles,The Beatles,Because
2876,Wait for It;H.E.R.,H.E.R.,Wait for It
2877,Might Be;DJ Luke Nasty,DJ Luke Nasty,Might Be
2878,Broken Road;Rascal Flatts,Rascal Flatts,Broken Road
2879,No Goodbyes;Dua Lipa,Dua Lipa,No Goodbyes
2880,Things Happen;Dawes,Dawes,Things Happen
2881,Cash Machine;D.R.A.M.,D.R.A.M.,Cash Machine
2882,Sound of Madness;Shinedown,Shinedown,Sound of Madness
2883,Down;Fifth Harmony,Fifth Harmony,Down
2884,Down;Marian Hill,Marian Hill,Down
2885,I’m the Best;Nicki Minaj,Nicki Minaj,I’m the Best
2886,GOLD;BROCKHAMPTON,BROCKHAMPTON,GOLD
2887,Rake It Up;Nicki Minaj,Nicki Minaj,Rake It Up
2888,Nu Africa;Cyhi the Prynce,Cyhi the Prynce,Nu Africa
2889,Talking Body;Tove Lo,Tove Lo,Talking Body
2890,Bohemian Rhapsody;Queen,Queen,Bohemian Rhapsody
2891,Goodbye Love;Guy,Guy,Goodbye Love
2892,Broken Clocks;SZA,SZA,Broken Clocks
2893,Naked;Marques Houston,Marques Houston,Naked
2894,Peace of Mind;PARTYNEXTDOOR,PARTYNEXTDOOR,Peace of Mind
2895,Jump Around;House of Pain,House of Pain,Jump Around
2896,Deep Six;Marilyn Manson,Marilyn Manson,Deep Six
2897,Busted and Blue;Gorillaz,Gorillaz,Busted and Blue
2898,Keep Ya Head Up;2Pac,2Pac,Keep Ya Head Up
2899,Jesus Christ Pose;Soundgarden,Soundgarden,Jesus Christ Pose
2900,She's Like the Wind;Patrick Swayze,Patrick Swayze,She's Like the Wind
2901,On Hold;The xx,The xx,On Hold
2902,I Fall Apart;Post Malone,Post Malone,I Fall Apart
2903,Nice & Slow;Usher,Usher,Nice & Slow
2904,Footloose;Kenny Loggins,Kenny Loggins,Footloose
2905,Don’t Play;Halsey,Halsey,Don’t Play
2906,Freak in You;PARTYNEXTDOOR,PARTYNEXTDOOR,Freak in You
2907,Love and Happiness;Al Green,Al Green,Love and Happiness
2908,Bad Reputation;Shawn Mendes,Shawn Mendes,Bad Reputation
2909,Right Now;Snakehips,Snakehips,Right Now
2910,Colombia Heights (Te llamo);J Balvin,J Balvin,Colombia Heights (Te llamo)
2911,Last Night;Keyshia Cole,Keyshia Cole,Last Night
2912,Clique;Kanye West,Kanye West,Clique
2913,City of Angels;The Distillers,The Distillers,City of Angels
2914,Who Can It Be Now;Men at Work,Men at Work,Who Can It Be Now
2915,Homesick;Dua Lipa,Dua Lipa,Homesick
2916,Us and Them;Pink Floyd,Pink Floyd,Us and Them
2917,goosebumps;Travis Scott,Travis Scott,goosebumps
2918,Bound 2;Kanye West,Kanye West,Bound 2
2919,Mother Earth;Banks,Banks,Mother Earth
2920,Dead Man's Party;Oingo Boingo,Oingo Boingo,Dead Man's Party
2921,Cheers;Playa,Playa,Cheers
2922,One Thing;Kevin Gates,Kevin Gates,One Thing
2923,Through It All;From Ashes to New,From Ashes to New,Through It All
2924,25 or 6 to 4;Chicago,Chicago,25 or 6 to 4
2925,Beach Chair;Chris Martin,Chris Martin,Beach Chair
2926,Sock It 2 Me;Missy Elliott,Missy Elliott,Sock It 2 Me
2927,Sunday Morning;No Doubt,No Doubt,Sunday Morning
2928,Girls @;Chance the Rapper,Chance the Rapper,Girls @
2929,First;Cold War Kids,Cold War Kids,First
2930,IDGAF;Dua Lipa,Dua Lipa,IDGAF
2931,Yesterday;The Beatles,The Beatles,Yesterday
2932,Photograph;Ed Sheeran,Ed Sheeran,Photograph
2933,Stone Cold;Demi Lovato,Demi Lovato,Stone Cold
2934,Rich $ex;Future,Future,Rich $ex
2935,Somebody That I Used to Know;Gotye,Gotye,Somebody That I Used to Know
2936,Sacrifices;Big Sean,Big Sean,Sacrifices
2937,Search and Destroy;The Stooges,The Stooges,Search and Destroy
2938,I Try;Macy Gray,Macy Gray,I Try
2939,Breathe;Lina,Lina,Breathe
2940,1999;Prince,Prince,1999
2941,Prayers for the Damned;Sixx:A.M.,Sixx:A.M.,Prayers for the Damned
2942,Flex Like Ouu;Lil Pump,Lil Pump,Flex Like Ouu
2943,Body;Syd,Syd,Body
2944,Tookie Knows II;ScHoolboy Q,ScHoolboy Q,Tookie Knows II
2945,Brimful of Asha;Cornershop,Cornershop,Brimful of Asha
2946,High;Ward,Ward,High
2947,Blood;Dropkick Murphys,Dropkick Murphys,Blood
2948,Is This The Life We Really Want;Roger Waters,Roger Waters,Is This The Life We Really Want
2949,New York City;The Chainsmokers,The Chainsmokers,New York City
2950,Stressed Out;twenty one pilots,twenty one pilots,Stressed Out
2951,Today;UTU,UTU,Today
2952,Balmain Jeans;Kid Cudi,Kid Cudi,Balmain Jeans
2953,Never;Sleep,Sleep,Never
2954,Heavydirtysoul;twenty one pilots,twenty one pilots,Heavydirtysoul
2955,Dreaming of You;The Coral,The Coral,Dreaming of You
2956,Don't Let Me Down;The Chainsmokers,The Chainsmokers,Don't Let Me Down
2957,Heaven in Hiding;Halsey,Halsey,Heaven in Hiding
2958,Mr. Brightside;The Killers,The Killers,Mr. Brightside
2959,I Like;Guy,Guy,I Like
2960,House of the Rising Sun;alt-J,alt-J,House of the Rising Sun
2961,I'll Be Over You;Toto,Toto,I'll Be Over You
2962,Top of the World;Brandy,Brandy,Top of the World
2963,Genesis;Dua Lipa,Dua Lipa,Genesis
2964,Love Will Tear Us Apar;Joy Division,Joy Division,Love Will Tear Us Apar
2965,Relax;Good,Good,Relax
2966,From Yesterday;Thirty Seconds to Mars,Thirty Seconds to Mars,From Yesterday
2967,Dr. Carter;Lil Wayne,Lil Wayne,Dr. Carter
2968,The Moon and the Sky;Sade,Sade,The Moon and the Sky
2969,Human;The Human League,The Human League,Human
2970,Weak;AJR,AJR,Weak
2971,Finding My Way Back;Jaheim,Jaheim,Finding My Way Back
2972,Could It Be;Jaheim,Jaheim,Could It Be
2973,High;Ledisi,Ledisi,High
2974,Low Battery;PARTYNEXTDOOR,PARTYNEXTDOOR,Low Battery
2975,Weekend;Miguel,Miguel,Weekend
2976,Early in the Morning;The Gap Band,The Gap Band,Early in the Morning
2977,Rendezvous;PARTYNEXTDOOR,PARTYNEXTDOOR,Rendezvous
2978,Crosstown Traffic;Jimi Hendrix,Jimi Hendrix,Crosstown Traffic
2979,Hello;Beyoncé,Beyoncé,Hello
2980,Uh Huh;Julia Michaels,Julia Michaels,Uh Huh
2981,Hustle Hard;Ace Hood,Ace Hood,Hustle Hard
2982,Saturn 5;Inspiral Carpets,Inspiral Carpets,Saturn 5
2983,Legendary;Welshly Arms,Welshly Arms,Legendary
2984,We Got the Beat;Go-Go's,Go-Go's,We Got the Beat
2985,Angel;DIN,DIN,Angel
2986,City Club;The Growlers,The Growlers,City Club
2987,Only;Nine Inch Nails,Nine Inch Nails,Only
2988,Some Nights;Fun,Fun,Some Nights
2989,Careful;Paramore,Paramore,Careful
2990,Plowed;Sponge,Sponge,Plowed
2991,How Long Will They;2Pac,2Pac,How Long Will They
2992,Way Too Gone;Jeezy,Jeezy,Way Too Gone
2993,PICK ME;PRODUCE 101,PRODUCE 101,PICK ME
2994,Still Sane;Lorde,Lorde,Still Sane
2995,Survivor;Mary J. Blige,Mary J. Blige,Survivor
2996,love;DEAN,DEAN,love
2997,From the D to the A;Tee Grizzley,Tee Grizzley,From the D to the A
2998,Selfish;Future,Future,Selfish
2999,Kool Aid;Danny Brown,Danny Brown,Kool Aid
3000,Kickin’ Back;Mila J,Mila J,Kickin’ Back
3001,Shuggie;Foxygen,Foxygen,Shuggie
3002,At Your Best;Aaliyah,Aaliyah,At Your Best
3003,So What;Field Mob,Field Mob,So What
3004,Holiday;Madonna,Madonna,Holiday
3005,Cake;Flo Rida,Flo Rida,Cake
3006,Half Time;Amy Winehouse,Amy Winehouse,Half Time
3007,Overwhelming;Jon Bellion,Jon Bellion,Overwhelming
3008,Row Your Boat;Yelawolf,Yelawolf,Row Your Boat
3009,These Words;Natasha Bedingfield,Natasha Bedingfield,These Words
3010,Rough Soul;April George,April George,Rough Soul
3011,Tubular Bells;Mike Oldfield,Mike Oldfield,Tubular Bells
3012,Bitter Sweet Symphony;The Verve,The Verve,Bitter Sweet Symphony
3013,Wrong Side of Heaven;Five Finger Death Punch,Five Finger Death Punch,Wrong Side of Heaven
3014,Daydream;Lupe Fiasco,Lupe Fiasco,Daydream
3015,Heavy in the Game;2Pac,2Pac,Heavy in the Game
3016,Walls Could Talk;Halsey,Halsey,Walls Could Talk
3017,Hotter Than Hell;Dua Lipa,Dua Lipa,Hotter Than Hell
3018,untitled 07 | 2014 - 2016;Kendrick Lamar,Kendrick Lamar,untitled 07 | 2014 - 2016
3019,Peek a Boo;Migos,Migos,Peek a Boo
3020,Welcome Home;Coheed and Cambria,Coheed and Cambria,Welcome Home
3021,Shine;Years & Years,Years & Years,Shine
3022,Elephant;Tame Impala,Tame Impala,Elephant
3023,Pieces;Tamar Braxton,Tamar Braxton,Pieces
3024,Back;Lil Yachty,Lil Yachty,Back
3025,Untitled;Ito,Ito,Untitled
3026,Real;Ian,Ian,Real
3027,SUGAR;SiR,SiR,SUGAR
3028,Self Esteem;The Offspring,The Offspring,Self Esteem
3029,Smile;Wale,Wale,Smile
3030,Yellow Ledbetter;Pearl Jam,Pearl Jam,Yellow Ledbetter
3031,Born for Greatness;Papa Roach,Papa Roach,Born for Greatness
3032,Can't Stop;Red Hot Chili Peppers,Red Hot Chili Peppers,Can't Stop
3033,River of Tears;Alessia Cara,Alessia Cara,River of Tears
3034,Power;Rick Ross,Rick Ross,Power
3035,A Case of You;Joni Mitchell,Joni Mitchell,A Case of You
3036,Lighters;Bad Meets Evil,Bad Meets Evil,Lighters
3037,Upgrade U;Beyoncé,Beyoncé,Upgrade U
3038,Silence Speaks;While She Sleeps,While She Sleeps,Silence Speaks
3039,Take Me;Aly & AJ,Aly & AJ,Take Me
3040,Work to Do;The Isley Brothers,The Isley Brothers,Work to Do
3041,Piano Man;Billy Joel,Billy Joel,Piano Man
3042,The Things That You Do;Gina Thompson,Gina Thompson,The Things That You Do
3043,A 1000 Times;Hamilton Leithauser,Hamilton Leithauser,A 1000 Times
3044,Hurricane;Bob Dylan,Bob Dylan,Hurricane
3045,Addicted;Saving Abel,Saving Abel,Addicted
3046,The One;Kodaline,Kodaline,The One
3047,Can I Kick It;A Tribe Called Quest,A Tribe Called Quest,Can I Kick It
3048,Fall;Davido,Davido,Fall
3049,Last Dance;Dua Lipa,Dua Lipa,Last Dance
3050,Rake It Up;Yo Gotti,Yo Gotti,Rake It Up
3051,Borderline (An Ode to Self Care);Solange,Solange,Borderline (An Ode to Self Care)
3052,Riptide;Vance Joy,Vance Joy,Riptide
3053,Rocket;Beyoncé,Beyoncé,Rocket
3054,Coming Around Again;Carly Simon,Carly Simon,Coming Around Again
3055,Holding;Simply Red,Simply Red,Holding
3056,Imagine;Lennon,Lennon,Imagine
